Label;SkillsCount;SkillsCombinationRarity;SkillsCombinationRarityPerCrewRarity;MaxRarity;VoyRank;GauntletRank;ScienceSkillCore;ScienceSkillRangeMin;ScienceSkillRangeMax;SecuritySkillCore;SecuritySkillRangeMin;SecuritySkillRangeMax;CommandSkillCore;CommandSkillRangeMin;CommandSkillRangeMax;DiplomacySkillCore;DiplomacySkillRangeMin;DiplomacySkillRangeMax;EngineeringSkillCore;EngineeringSkillRangeMin;EngineeringSkillRangeMax;MedicineSkillCore;MedicineSkillRangeMin;MedicineSkillRangeMax;B_CMD;A_CMD;B_SCI;A_SCI;B_SEC;A_SEC;V_CMD_SCI;G_CMD_SCI;V_CMD_SEC;G_CMD_SEC;V_CMD_ENG;G_CMD_ENG;V_CMD_DIP;G_CMD_DIP;V_CMD_MED;G_CMD_MED;V_SCI_SEC;G_SCI_SEC;V_SCI_ENG;G_SCI_ENG;V_SCI_DIP;G_SCI_DIP;V_SCI_MED;G_SCI_MED;V_SEC_ENG;G_SEC_ENG;V_SEC_DIP;G_SEC_DIP;V_SEC_MED;G_SEC_MED;V_ENG_DIP;V_ENG_MED;V_DIP_MED;EventsCount;IsInPortal;DaysFromDateAdded;InCollectionsCount;IsInSeries_ds9;IsInSeries_dsc;IsInSeries_ent;IsInSeries_original;IsInSeries_pic;IsInSeries_tas;IsInSeries_tng;IsInSeries_tos;IsInSeries_voy;ShipBattleAccuracyMax;ShipBattleEvasionMax;ShipBattleCritChanceMax;ShipBattleCritBonusMax;ActionBonusAmount;ActionCooldown;ActionInitialCooldown;ActionDuration;ActionLimit;ActionBonusType;ActionAbilityCondition;ActionAbilityType;ActionAbilityAmount;ActionPenaltyType;ActionPenaltyAmount;TraitsCount;Traits;TraitsHidden
4;2;0.035971224;0.037037037;4;729;289;0;0;0;0;0;0;510;208;518;785;202;407;0;0;0;0;0;0;380;265;0;0;0;0;569;139;584;251;507;102;222;22;492;93;902;0;832;0;480;260;821;0;886;0;542;352;876;0;437;819;380;10;True;1154;3;True;False;False;False;False;False;False;False;False;580;550;52;375;6;10;10;8;0;0;4;8;30;0;0;11;Cardassian,Bajoran,Brutal,Desperate,Veteran,CulturalFigure,Villain,UndercoverOperative,Inspiring,Communicator,Spiritual;nonhuman,male,organic,ds9,dukat,crew_max_rarity_4
9;2;0.02877698;0.01305483;5;399;268;837;190;545;0;0;0;0;0;0;0;0;0;0;0;0;1289;171;473;0;0;157;96;0;0;324;146;804;0;779;0;842;0;96;138;324;138;247;115;345;165;20;9;744;0;848;0;101;152;801;71;137;5;True;1148;1;False;False;False;False;False;False;True;False;False;700;400;180;100;7;12;12;8;0;1;0;6;2500;0;0;4;Federation,Starfleet,Human,Doctor;female,organic,tng,pulaski,crew_max_rarity_5
9;3;0.02877698;0.05221932;2;956;929;152;6;26;0;0;0;0;0;0;187;77;240;353;24;80;0;0;0;0;0;418;424;0;0;973;861;995;0;894;781;926;630;994;0;965;853;699;544;846;558;923;523;870;712;921;645;993;0;763;798;868;9;True;1147;1;False;False;False;False;False;False;False;False;True;230;115;20;30;2;8;8;3;0;2;0;1;150;0;0;9;Talaxian,Mylean,Resourceful,Survivalist,Chef,Civilian,Communicator,Geologist,Ambassador;nonhuman,male,organic,voy,neelix,crew_max_rarity_2
9;2;0.035971224;0.054545455;5;376;257;0;0;0;1054;188;381;0;0;0;1154;230;570;0;0;0;0;0;0;0;0;0;0;84;97;797;0;304;367;770;0;260;210;728;0;244;263;644;0;188;118;622;0;217;231;10;17;190;207;141;595;136;5;True;1146;0;False;False;False;False;False;False;False;False;True;495;430;210;195;8;12;10;8;0;2;0;4;1000;0;0;11;Civilian,Talaxian,Mylean,Crafty,Saboteur,Smuggler,UndercoverOperative,Resourceful,Chef,Ambassador,Courier;nonhuman,male,organic,voy,neelix,crew_max_rarity_5
4;2;0.035971224;0.028720627;4;749;869;0;0;0;0;0;0;0;0;0;986;46;111;0;0;0;614;138;321;0;0;0;0;0;0;917;0;922;0;910;0;547;807;523;329;914;0;850;0;515;785;375;250;900;0;577;834;488;317;480;329;131;9;True;1146;2;False;False;False;False;False;False;True;False;False;600;290;127;315;6;18;12;10;0;1;0;2;20;0;0;6;Human,Federation,Starfleet,Doctor,Costumed,Crafty;female,organic,tng,commander,pulaski,crew_max_rarity_4
5;3;0.021582734;0.033333335;5;232;22;0;0;0;0;0;0;924;165;345;473;119;245;0;0;0;926;303;760;168;157;0;0;0;0;250;326;319;407;219;266;162;171;4;1;757;0;574;0;479;538;102;32;694;0;540;606;97;19;435;66;39;14;False;1141;1;False;False;False;False;False;False;True;False;False;250;500;85;100;6;4;4;6;0;1;0;0;0;0;0;5;Human,Starfleet,Federation,Doctor,Cyberneticist;female,organic,tng,captain,crusher,crew_max_rarity_5
3;3;0.02877698;0.036363635;5;36;568;1169;64;147;541;111;235;0;0;0;1252;162;332;0;0;0;0;0;0;0;0;46;80;342;340;194;740;449;559;676;0;212;461;634;0;42;274;158;466;9;180;127;433;338;461;55;159;285;440;93;416;94;7;True;1141;2;False;False;True;False;False;False;False;False;False;450;625;110;200;9;10;10;10;0;0;0;0;0;2;2;4;Xindi,Brutal,Diplomat,Desperate;nonhuman,organic,ent,insectoid,crew_max_rarity_5
8;2;0.035971224;0.037037037;5;396;323;0;0;0;0;0;0;880;167;369;1249;245;516;0;0;0;0;0;0;192;181;0;0;0;0;332;296;395;381;305;236;45;26;270;227;801;0;657;0;174;145;638;0;741;0;225;209;736;0;122;611;122;22;True;1139;1;True;False;False;False;False;False;False;False;False;275;650;137;140;9;10;8;8;0;2;0;0;0;0;0;9;Ferengi,Scoundrel,Merchant,Resourceful,Gambler,Communicator,Civilian,Smuggler,Desperate;nonhuman,male,organic,ds9,quark,crew_max_rarity_5
3;3;0.01438849;0.04883227;4;564;81;353;39;113;0;0;0;0;0;0;605;147;315;0;0;0;484;324;747;0;0;371;389;0;0;723;808;870;0;856;0;586;495;353;19;720;796;487;529;366;257;186;16;828;0;619;487;333;16;540;225;114;3;True;1139;0;True;False;False;False;False;False;False;False;False;500;350;136;260;6;20;12;12;0;1;0;2;10;0;0;4;Human,Nurse,Romantic,Communicator;female,organic,ds9,garland,crew_max_rarity_4
9;3;0.02877698;0.05221932;5;289;279;1217;165;429;0;0;0;0;0;0;433;138;274;924;116;241;0;0;0;0;0;36;43;0;0;155;263;765;0;285;473;546;544;686;0;141;248;29;55;67;63;98;174;270;455;576;550;681;0;54;169;417;5;True;1134;0;False;False;False;False;False;False;True;False;False;500;500;145;200;9;10;8;10;0;1;0;0;0;0;0;5;Kaelon,Astrophysicist,Desperate,Romantic,Civilian;male,organic,timicin,tng,crew_max_rarity_5
2;3;0.035971224;0.21443737;4;546;93;0;0;0;671;31;66;597;352;684;212;185;322;0;0;0;0;0;0;309;194;0;0;265;338;387;31;209;73;341;16;326;9;302;20;591;835;746;0;694;367;727;0;509;715;457;356;481;686;673;717;584;23;True;1134;3;False;False;False;False;False;False;True;False;False;575;300;190;225;6;14;12;10;0;0;4;4;1200;0;0;8;Crafty,Costumed,Inspiring,Tactician,Scoundrel,CulturalFigure,Brutal,Q;nonhuman,male,tng,q_jdl,crew_max_rarity_4
3;2;0.035971224;0.028720627;4;776;562;0;0;0;0;0;0;0;0;0;820;135;278;0;0;0;477;169;474;0;0;0;0;0;0;932;0;930;0;928;0;567;545;550;136;922;0;874;0;553;484;397;142;916;0;601;551;512;151;516;352;164;19;True;1132;0;False;False;False;False;False;False;False;False;True;700;340;100;250;7;8;8;6;0;2;0;0;0;3;800;7;Human,Starfleet,Federation,Tactician,Desperate,Primal,Pilot;organic,voy,lieutenant,bridge_crew,paris,crew_max_rarity_4
9;2;0.035971224;0.037037037;5;404;394;939;180;414;0;0;0;0;0;0;1207;216;430;0;0;0;0;0;0;0;0;111;84;0;0;315;264;807;0;784;0;280;337;749;0;318;249;241;194;26;17;196;175;747;0;271;310;740;0;159;622;158;13;True;1132;1;False;False;True;False;False;False;False;False;False;415;400;45;300;7;10;8;10;0;1;1;0;5;0;0;4;Desperate,Loqueeque,Survivalist,Primal;female,nonhuman,organic,ent,sato,crew_max_rarity_5
5;3;0.035971224;0.21443737;5;174;55;0;0;0;861;202;493;435;68;221;1161;230;540;0;0;0;0;0;0;443;461;0;0;199;126;497;609;153;121;440;570;112;90;415;531;228;150;551;0;136;136;517;0;208;134;8;5;176;114;94;481;96;24;True;1128;2;False;False;False;False;False;False;True;False;False;550;650;140;50;9;8;4;10;2;1;0;0;0;0;0;7;Romulan,Federation,Costumed,Starfleet,Human,UndercoverOperative,Investigator;male,organic,tng,captain,bridge_crew,picard,crew_max_rarity_5
6;3;0.02877698;0.033333335;5;185;51;0;0;0;431;99;221;0;0;0;1088;267;531;937;159;516;0;0;0;0;0;0;0;419;423;764;0;525;593;179;131;230;216;666;0;491;549;167;141;166;121;523;0;52;40;79;55;390;472;8;109;115;9;True;1127;1;False;False;False;False;False;False;True;False;False;625;325;70;305;8;12;10;5;0;0;1;5;10000;0;0;5;Romantic,Civilian,JuryRigger,Scoundrel,Smuggler;organic,tng,okona,nonhuman,crew_max_rarity_5
10;2;0.035971224;0.028720627;4;787;272;0;0;0;0;0;0;0;0;0;718;204;436;0;0;0;402;177;546;0;0;0;0;0;0;935;0;936;0;933;0;566;346;565;103;930;0;882;0;552;231;410;112;925;0;598;321;528;107;515;365;181;6;True;1126;0;False;False;False;False;False;False;True;False;False;525;365;145;190;7;10;5;8;0;1;0;0;0;0;0;4;Romantic,Civilian,Baku,Caregiver;nonhuman,female,organic,tng,anij,crew_max_rarity_4
8;2;0.02877698;0.01305483;2;975;1006;257;31;112;0;0;0;0;0;0;0;0;0;0;0;0;400;23;71;0;0;401;404;0;0;947;817;1002;0;1005;0;1008;0;865;740;938;805;899;540;931;793;599;411;1000;0;1006;0;853;690;1002;796;839;17;False;1123;2;False;False;False;False;False;False;False;False;True;215;590;60;150;4;10;5;8;0;1;0;0;0;0;0;5;Hologram,Human,Federation,Starfleet,Doctor;nonhuman,male,artificial_life,voy,emh,crew_max_rarity_2
7;3;0.02877698;0.036093418;5;292;396;1081;232;499;526;86;172;0;0;0;0;0;0;1029;86;169;0;0;0;0;0;59;58;351;375;169;149;516;662;260;631;793;0;688;0;41;41;30;47;198;168;112;110;64;293;572;726;375;545;286;158;690;30;True;1120;3;False;False;True;False;False;False;False;False;False;415;350;167;115;8;12;12;8;0;0;4;8;35;0;0;11;Human,Civilian,WarpTheorist,Innovator,CulturalFigure,Inspiring,MirrorUniverse,Brutal,TerranEmpire,Pilot,Thief;male,organic,ent,cochrane,crew_max_rarity_5
10;2;0.035971224;0.028720627;4;784;584;0;0;0;0;0;0;0;0;0;692;213;446;0;0;0;597;92;283;0;0;0;0;0;0;934;0;933;0;931;0;572;323;557;418;928;0;881;0;559;215;399;300;923;0;610;295;516;410;525;357;179;6;True;1119;0;False;False;False;False;False;False;False;True;False;525;600;95;165;8;8;8;8;3;2;0;3;10;0;0;5;Human,Federation,Caregiver,Civilian,Communicator;female,organic,amanda_grayson,tos,crew_max_rarity_4
7;3;0.035971224;0.07310705;5;271;267;560;31;115;0;0;0;884;107;300;1110;257;551;0;0;0;0;0;0;190;205;249;293;0;0;87;285;361;502;271;388;48;44;241;379;488;802;350;535;64;82;305;494;700;0;220;179;672;0;114;527;117;35;True;1119;2;False;False;False;False;False;False;False;True;False;400;525;127;235;6;8;5;12;2;1;0;4;1500;0;0;9;Federation,Civilian,Exobiology,Musician,Astrophysicist,Human,Vulcan,Telepath,Spiritual;nonhuman,male,organic,tos,spock,spock_tos,crew_max_rarity_5
2;3;0.035971224;0.07310705;5;37;8;1209;313;641;0;0;0;403;161;459;717;237;523;0;0;0;0;0;0;467;355;40;3;0;0;25;3;446;321;345;155;147;18;304;147;67;54;75;52;12;4;56;50;632;0;366;208;602;0;257;414;239;16;True;1118;2;False;False;True;False;False;False;False;False;False;500;300;150;245;7;12;12;10;0;2;0;7;15;0;0;7;CulturalFigure,Vulcan,Communicator,Desperate,Hero,Inspiring,Telepath;nonhuman,male,organic,ent,surak,crew_max_rarity_5
8;3;0.021582734;0.055555556;5;251;146;1204;243;569;386;140;296;940;76;208;0;0;0;0;0;0;0;0;0;160;207;42;12;449;415;16;27;168;256;269;578;405;664;240;537;29;16;107;96;132;122;76;84;429;368;586;522;394;342;747;516;678;11;True;1113;0;False;False;False;False;False;False;False;False;True;600;390;195;200;6;20;12;12;0;2;0;2;20;0;0;6;Krenim,Desperate,Romantic,TheoreticalEngineer,Scoundrel,Brutal;male,organic,voy,annorax,crew_max_rarity_5
2;2;0.035971224;0.037037037;2;971;989;382;39;147;0;0;0;0;0;0;246;32;93;0;0;0;0;0;0;0;0;351;357;0;0;888;772;1000;0;1004;0;956;833;1004;0;873;757;791;498;776;607;774;466;998;0;947;851;1001;0;930;997;910;26;True;1112;2;False;False;True;False;False;False;False;False;False;265;165;101;215;2;10;5;3;0;1;0;2;10;0;0;4;Vulcan,Starfleet,Astrophysicist,Telepath;nonhuman,female,organic,ent,first_officer,bridge_crew,tpol,crew_max_rarity_2
6;2;0.035971224;0.1;5;432;691;0;0;0;1281;112;276;936;166;342;0;0;0;0;0;0;0;0;0;163;142;0;0;31;70;333;328;74;158;306;267;436;443;271;253;202;459;684;0;827;0;667;0;193;412;318;579;161;396;818;641;765;25;True;1111;1;False;False;False;False;False;False;False;False;True;425;550;195;300;7;15;10;3;0;0;1;1;350;0;0;7;Vulcan,Hologram,Telepath,Brutal,Tactician,Starfleet,Federation;nonhuman,male,organic,voy,tuvok,crew_max_rarity_5
4;3;0.035971224;0.07310705;4;531;139;629;67;230;0;0;0;288;78;226;643;311;621;0;0;0;0;0;0;554;533;216;219;0;0;366;244;688;614;646;549;335;40;612;511;562;588;387;385;149;19;345;358;817;0;477;115;808;0;358;712;308;26;True;1111;1;False;False;True;False;False;False;False;False;False;625;440;110;175;8;16;4;14;0;1;0;0;0;0;0;4;Vulcan,Starfleet,Astrophysicist,Telepath;nonhuman,female,organic,ent,first_officer,bridge_crew,tpol,crew_max_rarity_4
6;2;0.035971224;0.037037037;4;805;774;0;0;0;0;0;0;795;90;299;556;111;288;0;0;0;0;0;0;226;238;0;0;0;0;545;482;566;522;482;411;332;223;463;396;937;0;896;0;660;499;879;0;931;0;699;571;914;0;645;880;556;6;True;1105;2;False;False;False;False;False;False;False;True;False;425;565;138;310;7;8;6;8;0;1;0;0;0;0;0;4;Inspiring,Desperate,Tactician,Romulan;male,nonhuman,tos,keras,commander,crew_max_rarity_4
9;2;0.035971224;0.037037037;5;395;335;0;0;0;0;0;0;984;121;320;1153;261;583;0;0;0;0;0;0;125;133;0;0;0;0;312;413;374;470;292;347;44;27;257;343;802;0;658;0;191;106;639;0;742;0;247;157;737;0;144;612;138;5;True;1104;2;True;False;False;False;False;False;False;False;False;390;690;70;250;7;10;10;6;0;2;0;7;20;0;0;6;Romulan,Diplomat,Politician,Investigator,TalShiar,Ambassador;nonhuman,male,organic,ds9,vreenak,crew_max_rarity_5
10;3;0.02877698;0.033333335;5;315;382;0;0;0;478;103;233;0;0;0;1078;235;468;998;69;143;0;0;0;0;0;0;0;391;382;781;0;526;574;296;688;270;285;695;0;492;521;242;468;196;179;583;0;74;254;85;76;392;448;19;171;143;0;True;1099;0;False;False;False;False;False;False;True;False;False;525;305;100;75;8;12;4;8;0;0;0;5;10000;0;0;3;Duelist,Tkon,Telepath;male,artificial_life,tng,tkon_guardian,crew_max_rarity_5
1;3;0.01438849;0.04883227;4;476;493;307;69;219;0;0;0;0;0;0;947;159;328;0;0;0;604;101;249;0;0;390;377;0;0;682;620;845;0;828;0;456;463;461;447;681;606;464;396;211;135;217;147;795;0;438;466;438;439;330;291;64;36;True;1097;2;False;False;False;False;False;False;True;False;False;725;500;80;100;7;10;10;10;0;1;0;0;0;0;0;13;Federation,Starfleet,Human,Betazoid,Empath,Counselor,Caregiver,UndercoverOperative,Prisoner,Merchant,Mintakan,Vulcan,Costumed;nonhuman,female,organic,tng,commander,bridge_crew,troi,crew_max_rarity_4
10;2;0.035971224;0.054545455;5;425;241;0;0;0;742;221;512;0;0;0;1241;217;439;0;0;0;0;0;0;0;0;0;0;239;195;821;0;420;249;797;0;273;326;764;0;349;128;680;0;203;218;663;0;310;118;35;12;263;102;153;636;150;1;True;1092;0;True;False;False;False;False;False;False;False;False;390;625;125;50;8;12;10;8;0;0;0;4;1500;0;0;4;Dosi,Merchant,Brutal,Communicator;nonhuman,male,organic,ds9,inglatu,crew_max_rarity_5
6;2;0.035971224;0.037037037;4;748;799;0;0;0;0;0;0;644;94;215;888;134;305;0;0;0;0;0;0;275;295;0;0;0;0;616;584;617;606;559;536;250;251;537;498;913;0;849;0;477;448;838;0;899;0;539;517;891;0;434;836;378;6;True;1090;2;True;False;False;False;False;False;False;False;False;375;350;165;100;7;12;8;8;0;1;1;4;1000;0;0;6;Civilian,Ferengi,Merchant,Inspiring,Resourceful,Crafty;female,organic,ds9,ishka,crew_max_rarity_4
3;3;0.035971224;0.07310705;5;17;73;965;203;411;0;0;0;461;148;322;1249;202;414;0;0;0;0;0;0;427;367;99;81;0;0;49;28;447;445;346;318;75;78;306;309;179;225;156;175;3;20;124;159;624;0;171;345;595;0;71;405;73;3;True;1085;1;True;False;False;False;False;False;False;False;False;450;400;180;330;8;12;8;8;0;0;2;4;1800;0;0;5;Human,Bajoran,Prophet,CulturalFigure,Inspiring;female,organic,ds9,sisko_sarah,crew_max_rarity_5
3;3;0.02877698;0.033333335;4;534;635;0;0;0;593;104;222;0;0;0;810;159;329;433;40;118;0;0;0;0;0;0;0;308;314;869;0;587;586;613;737;496;469;819;0;568;539;458;527;431;390;725;0;308;318;223;172;462;462;206;375;324;26;True;1084;3;False;False;False;False;False;False;True;False;False;500;565;195;100;6;12;4;8;0;1;0;7;10;0;0;7;Human,Starfleet,Cyberneticist,Federation,Costumed,Musician,Innovator;male,nonhuman,tng,laforge,crew_max_rarity_4
6;3;0.01438849;0.04883227;5;277;119;508;99;193;0;0;0;0;0;0;1157;236;601;0;0;0;772;123;338;0;0;281;275;0;0;481;616;760;0;736;0;213;192;274;327;475;600;339;390;57;28;64;101;701;0;204;161;253;314;98;180;19;18;True;1083;2;False;False;False;False;False;False;False;False;True;400;450;100;200;7;12;8;8;0;1;0;7;20;0;0;8;Hologram,Human,Federation,Starfleet,Musician,Doctor,Desperate,Inspiring;nonhuman,male,artificial_life,voy,emh,crew_max_rarity_5
6;3;0.035971224;0.21443737;5;180;126;0;0;0;1169;228;458;531;55;119;849;244;463;0;0;0;0;0;0;361;435;0;0;55;57;471;779;102;180;413;715;161;170;382;670;127;154;556;0;258;176;522;0;104;138;13;11;79;119;212;486;209;14;True;1078;3;False;False;False;True;False;False;False;False;False;640;350;140;220;7;15;12;3;0;0;1;1;350;0;0;8;Human,Federation,Starfleet,Communicator,Resourceful,Costumed,Marksman,Smuggler;bridge_crew,female,organic,tos,uhura,lieutenant_commander,original,crew_max_rarity_5
5;3;0.02877698;0.05732484;5;260;462;0;0;0;988;105;206;1145;207;450;0;0;0;567;44;142;0;0;0;50;57;0;0;122;176;153;182;56;126;34;56;246;319;87;122;287;561;331;497;765;0;558;0;62;303;379;657;223;488;465;240;680;30;True;1077;2;False;True;False;False;False;False;False;False;False;600;350;195;225;10;10;6;6;2;0;0;1;400;1;3;6;Human,Brutal,TerranEmpire,MirrorUniverse,Starfleet,Veteran;female,organic,dsc,tilly,captain,crew_max_rarity_5
2;2;0.02877698;0.033333335;2;959;974;0;0;0;0;0;0;0;0;0;391;73;183;297;25;68;0;0;0;0;0;0;0;0;0;997;0;996;0;921;791;875;697;996;0;999;0;866;571;848;665;987;0;908;719;878;728;995;0;724;851;787;19;True;1077;1;False;True;False;False;False;False;False;False;False;390;440;145;125;3;8;4;8;0;1;0;3;10;0;0;5;Human,TheoreticalEngineer,Federation,Starfleet,Romantic;female,organic,dsc,tilly,crew_max_rarity_2
3;3;0.01438849;0.01305483;4;626;851;0;0;0;416;54;130;943;34;109;0;0;0;0;0;0;525;83;238;159;227;0;0;425;456;453;814;329;582;397;750;525;817;118;321;688;755;784;0;872;0;394;343;600;650;735;813;273;265;860;349;538;9;True;1076;0;False;False;False;False;False;False;False;False;True;275;450;68;100;7;8;4;8;0;0;0;0;0;0;0;7;Ocampa,Romantic,Civilian,Telepath,Interrogator,Brutal,Villain;nonhuman,female,organic,voy,kes,crew_max_rarity_4
4;3;0.035971224;0.21443737;5;224;766;0;0;0;964;137;290;1416;48;108;509;67;152;0;0;0;0;0;0;2;49;0;0;135;156;142;801;47;354;113;734;115;576;78;695;264;423;570;0;511;707;540;0;233;376;131;309;205;354;475;505;412;11;True;1071;0;True;False;False;False;False;False;False;False;False;450;675;40;250;7;12;10;8;0;2;4;8;14;0;0;6;Human,Federation,Civilian,Scoundrel,Brutal,Villain;female,organic,ds9,keiko,crew_max_rarity_5
8;3;0.021582734;0.027600849;5;303;461;0;0;0;882;116;269;0;0;0;1216;149;293;0;0;0;503;100;232;0;0;0;0;182;212;779;0;378;527;742;0;266;515;391;474;321;461;600;0;193;446;287;332;276;416;34;166;36;108;146;247;40;4;True;1069;1;True;False;False;False;False;False;False;False;False;175;400;285;200;8;12;10;8;0;2;0;4;1000;0;0;7;Human,Federation,Civilian,Writer,Gambler,Desperate,Inspiring;male,organic,ds9,jake,crew_max_rarity_5
7;3;0.035971224;0.21443737;4;652;528;0;0;0;367;79;157;406;161;344;842;112;229;0;0;0;0;0;0;463;390;0;0;464;468;639;341;452;238;581;277;303;186;556;264;709;676;799;0;494;571;783;0;612;586;380;387;581;570;454;778;392;22;True;1069;1;False;False;True;False;False;False;False;False;False;550;590;100;200;7;10;10;7;0;2;0;7;20;0;0;9;Human,Starfleet,Desperate,Crafty,Costumed,Hero,Explorer,Pilot,Interrogator;male,organic,ent,captain,archer,crew_max_rarity_4
10;3;0.035971224;0.07310705;5;314;295;996;73;164;0;0;0;1089;221;502;420;123;248;0;0;0;0;0;0;64;60;81;139;0;0;20;49;238;252;134;103;123;71;101;94;310;685;236;450;107;262;194;410;707;0;592;601;690;0;506;548;442;11;True;1064;1;False;False;False;False;False;False;True;False;False;300;650;103;235;9;10;8;10;0;1;0;0;0;0;0;8;Astrophysicist,Diplomat,Human,Desperate,Federation,Starfleet,Hero,Pilot;captain,female,organic,tng,garrett,crew_max_rarity_5
6;2;0.035971224;0.1;3;909;896;0;0;0;338;67;143;495;66;260;0;0;0;0;0;0;0;0;0;396;389;0;0;483;493;783;567;605;384;747;510;808;622;704;476;849;713;964;0;981;0;957;0;794;622;880;794;791;602;980;957;972;14;True;1063;2;False;False;False;False;False;False;False;True;False;490;580;113;165;6;8;10;8;0;0;0;0;0;0;0;9;Human,Augment,Engineered,Villain,CulturalFigure,Tactician,Resourceful,Survivalist,Brutal;nonhuman,male,organic,tos,khan,crew_max_rarity_3
5;3;0.035971224;0.21443737;5;264;374;0;0;0;909;166;328;1124;196;514;596;11;31;0;0;0;0;0;0;56;54;0;0;163;167;151;151;51;53;121;112;118;246;85;101;282;336;587;0;518;844;560;0;247;306;138;429;221;274;482;521;418;17;True;1063;2;True;False;False;False;False;False;False;False;False;550;440;148;100;8;12;8;6;2;1;0;1;400;0;0;9;Human,Federation,Starfleet,Bajoran,CulturalFigure,Inspiring,Tactician,Desperate,Diplomat;male,organic,ds9,captain,bridge_crew,sisko,crew_max_rarity_5
6;3;0.021582734;0.027600849;5;267;380;0;0;0;585;8;18;0;0;0;847;242;487;0;0;0;1195;133;365;0;0;0;0;315;420;772;0;532;813;734;0;346;266;99;281;497;854;590;0;270;160;106;225;433;730;130;216;24;253;224;73;18;20;True;1063;3;True;False;False;False;False;False;False;False;False;650;350;235;250;7;12;12;8;2;1;0;2;20;0;0;7;Human,Starfleet,Federation,Desperate,Costumed,Doctor,Engineered;nonhuman,male,organic,ds9,bashir,crew_max_rarity_5
4;3;0.02877698;0.05732484;4;602;405;0;0;0;769;183;376;337;90;216;0;0;0;532;95;265;0;0;0;521;485;0;0;229;226;691;588;322;175;335;132;716;639;602;505;426;269;419;331;869;0;751;0;150;52;519;407;325;211;609;344;819;11;True;1062;2;False;False;False;False;False;False;True;False;False;350;215;100;200;6;12;10;8;0;0;0;7;25;0;0;7;Angosian,Crafty,Desperate,Prisoner,JuryRigger,Resourceful,Veteran;male,organic,tng,danar,crew_max_rarity_4
6;3;0.035971224;0.21443737;5;135;65;0;0;0;383;191;385;864;157;369;1258;203;407;0;0;0;0;0;0;200;191;0;0;452;362;264;310;146;81;232;250;29;60;210;237;419;257;540;0;125;258;500;0;371;220;61;43;320;198;88;465;91;8;True;1057;2;False;False;False;False;False;False;False;True;False;500;375;240;105;7;10;10;6;0;0;2;1;500;0;0;4;Klingon,Diplomat,Politician,CulturalFigure;male,organic,tos,gorkon,crew_max_rarity_5
10;2;0.02877698;0.018181818;5;441;490;0;0;0;937;164;351;0;0;0;0;0;0;1158;218;399;0;0;0;0;0;0;0;155;139;826;0;402;409;206;173;853;0;767;0;337;320;188;173;832;0;676;0;27;18;417;446;254;260;221;123;770;7;True;1057;0;True;False;False;False;False;False;False;False;False;600;200;285;225;8;10;12;6;2;1;0;2;20;0;0;6;Desperate,Explorer,Crafty,Athlete,Tosk,Prisoner;nonhuman,male,organic,tosk,ds9,crew_max_rarity_5
7;3;0.02877698;0.05221932;5;298;347;471;87;185;0;0;0;0;0;0;1129;228;459;968;73;258;0;0;0;0;0;305;312;0;0;505;646;768;0;270;515;253;297;691;0;500;626;84;188;71;79;315;378;261;487;236;268;684;0;14;162;133;19;True;1056;1;True;False;False;False;False;False;False;False;False;475;390;170;200;8;12;8;10;0;1;0;0;0;0;0;5;Federation,Starfleet,Costumed,Desperate,Trill;nonhuman,female,organic,ds9,lieutenant,bridge_crew,dax,crew_max_rarity_5
9;3;0.035971224;0.21443737;4;642;696;0;0;0;735;180;376;334;39;119;661;57;122;0;0;0;0;0;0;526;559;0;0;242;239;748;799;369;261;689;731;478;613;646;691;462;272;796;0;615;758;778;0;408;241;257;226;363;213;590;772;515;10;True;1055;1;False;False;True;False;False;False;False;False;False;425;400;130;140;7;10;8;6;0;0;4;8;30;0;0;5;Human,Augment,Engineered,Brutal,Civilian;male,organic,ent,malik,crew_max_rarity_4
5;3;0.02877698;0.033333335;5;247;334;903;155;378;0;0;0;539;72;150;0;0;0;1230;146;404;0;0;0;355;395;118;115;0;0;72;127;499;701;33;88;532;736;370;620;278;305;26;30;306;352;175;201;121;263;800;0;667;0;129;62;674;21;True;1050;2;True;False;False;False;False;False;False;False;False;600;300;120;300;10;10;8;10;0;1;0;0;0;0;0;11;Human,Federation,Starfleet,Bajoran,CulturalFigure,Inspiring,Caregiver,Chef,Diplomat,Resourceful,Explorer;male,organic,ds9,captain,bridge_crew,sisko,crew_max_rarity_5
9;2;0.01438849;0.005221932;5;371;34;1009;236;595;1021;345;698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;63;102;52;209;94;234;95;763;0;816;0;722;0;3;2;162;89;235;109;133;81;142;25;248;71;107;22;782;590;726;2;True;1048;0;False;False;False;False;False;False;False;False;True;365;675;153;200;10;10;8;8;0;0;0;0;0;1;3;5;Hunter,Species8472,Brutal,Resourceful,Telepath;organic,voy,nonhuman,species_8472,crew_max_rarity_5
4;3;0.01438849;0.02972399;4;526;588;871;150;371;0;0;0;0;0;0;0;0;0;615;114;239;357;57;112;0;0;137;131;0;0;386;333;857;0;499;483;884;0;616;683;373;323;112;74;409;362;149;123;477;464;889;0;578;641;563;189;589;6;True;1048;1;True;False;False;False;False;False;False;False;False;450;225;150;0;5;8;10;10;0;1;0;0;0;0;0;5;Human,Federation,Engineered,Civilian,Romantic;female,organic,ds9,crew_max_rarity_4
